EmployeeID,GradeID,BasicSalary,Allowance,Tax,NetSalary
EMP000891,SG03,251454.0,50290.8,20116.32,281628.48
EMP000892,SG03,298925.0,59785.0,23914.0,334796.0
EMP000893,SG03,323684.0,64736.8,25894.72,362526.08
EMP000894,SG02,240316.0,48063.2,19225.28,269153.92000000004
EMP000895,SG06,1090385.0,218077.0,87230.8,1221231.2
EMP000896,SG03,262676.0,52535.2,21014.08,294197.12
EMP000897,,620042.0,124008.4,49603.36,694447.04
EMP000898,SG06,1153765.0,230753.0,92301.2,1292216.8
EMP000899,SG06,1182047.0,236409.4,94563.76,1323892.64
EMP000900,SG04,-445613.0,89122.6,35649.04,499086.56
EMP000901,SG06,1268975.0,253795.0,101518.0,1421252.0
EMP000902,SG03,377301.0,75460.2,30184.08,422577.12
EMP000903,SG03,326077.0,65215.4,26086.16,365206.2400000001
EMP000904,SG04,444413.0,88882.6,35553.04,497742.56
EMP000905,SG06,1395305.0,279061.0,111624.4,1562741.6
EMP000906,SG06,974549.0,194909.8,77963.92,1091494.88
EMP000907,SG05,750030.0,150006.0,60002.4,840033.6
EMP000908,SG03,269580.0,53916.0,21566.4,301929.6
EMP000909,SG01,-174513.0,34902.6,13961.04,195454.56
EMP000910,SG03,366148.0,73229.6,29291.84,410085.76
EMP000911,SG08,,591365.6,236546.24,3311647.3600000003
EMP000912,SG04,592951.0,118590.2,47436.08,664105.12
EMP000913,SG03,-331289.0,66257.8,26503.12,371043.68
EMP000914,SG02,195568.0,39113.6,15645.44,219036.16
EMP000915,SG06,1405446.0,281089.2,112435.68,1574099.52
EMP000916,SG06,1217420.0,243484.0,97393.6,1363510.4
EMP000917,SG06,1131847.0,226369.4,90547.76,1267668.64
EMP000918,SG02,228720.0,45744.0,18297.6,256166.4
EMP000919,SG03,347140.0,69428.0,27771.2,388796.8
EMP000920,SG03,330972.0,66194.40000000001,26477.76,370688.64
EMP000921,SG01,177611.0,35522.200000000004,14208.88,198924.32
EMP000922,SG03,389498.0,77899.6,31159.84,436237.76
EMP000923,SG03,301900.0,60380.0,24152.0,338128.0
EMP000924,SG06,1443748.0,288749.60000000003,115499.84,1616997.76
EMP000925,SG08,2960280.0,592056.0,236822.4,3315513.6
EMP000926,SG03,269317.0,53863.4,21545.36,301635.04000000004
EMP000927,SG03,,61969.600000000006,24787.84,347029.75999999995
EMP000928,SG06,1372724.0,274544.8,109817.92,1537450.88
EMP000929,SG03,347478.0,69495.6,27798.24,389175.36
EMP000930,SG06,1047756.0,209551.2,83820.48,1173486.72
EMP000931,SG02,212704.0,42540.8,17016.32,238228.48
EMP000932,SG03,288744.0,57748.8,23099.52,323393.28
EMP000933,SG06,1075479.0,215095.8,86038.32,1204536.48
EMP000934,SG04,458663.0,91732.6,36693.04,513702.56
EMP000935,SG04,,112660.0,45064.0,630896.0
EMP000936,SG02,188859.0,37771.8,15108.72,211522.08
EMP000937,SG01,150669.0,30133.800000000003,12053.52,168749.28
EMP000938,SG03,378553.0,75710.6,30284.24,423979.36
EMP000939,SG04,513003.0,102600.6,41040.24,574563.36
EMP000940,SG06,1272082.0,254416.4,101766.56,1424731.84
EMP000941,SG02,191321.0,38264.2,15305.68,214279.52
EMP000942,SG06,1379037.0,275807.4,110322.96,1544521.44
EMP000943,SG03,362557.0,72511.40000000001,29004.56,406063.84
EMP000944,SG03,272748.0,54549.600000000006,21819.84,305477.75999999995
EMP000945,SG04,461165.0,92233.0,36893.2,516504.8
EMP000946,SG06,1361002.0,272200.4,108880.16,1524322.24
EMP000947,SG03,335200.0,67040.0,26816.0,375424.0
EMP000948,SG06,-980294.0,196058.8,78423.52,1097929.28
EMP000949,SG04,544684.0,108936.8,43574.72,610046.0800000001
EMP000950,SG03,297411.0,59482.2,23792.88,333100.32
EMP000951,SG05,719472.0,143894.4,57557.76,805808.64
EMP000952,SG01,169702.0,33940.4,13576.16,190066.24
EMP000953,SG07,2183144.0,436628.8000000001,174651.52,2445121.28
EMP000954,SG03,353606.0,70721.2,28288.48,396038.72
EMP000955,SG03,299313.0,59862.600000000006,23945.04,335230.56
EMP000956,SG03,279033.0,55806.600000000006,22322.64,312516.96
EMP000957,SG06,1126234.0,225246.8,90098.72,1261382.08
EMP000958,SG03,339868.0,67973.6,27189.44,380652.16
EMP000959,SG06,1370434.0,274086.8,109634.72,1534886.08
EMP000960,SG04,-477090.0,95418.0,38167.2,534340.8
EMP000961,SG02,244276.0,48855.2,19542.08,273589.12
EMP000962,SG06,1270675.0,254135.0,101654.0,1423156.0
EMP000963,SG06,1187321.0,237464.2,94985.68,1329799.52
EMP000964,SG04,586645.0,117329.0,46931.6,657042.4
EMP000965,SG02,228491.0,45698.2,18279.28,255909.92
EMP000966,SG04,622606.0,124521.2,49808.48,697318.72
EMP000967,SG01,167640.0,33528.0,13411.2,187756.8
EMP000968,SG05,811526.0,162305.2,64922.08,908909.12
EMP000969,SG01,159523.0,31904.6,12761.84,178665.76
EMP000970,SG06,1217737.0,243547.4,97418.96,1363865.44
EMP000971,SG03,323013.0,64602.600000000006,25841.04,361774.56
EMP000972,SG02,224701.0,44940.2,17976.08,251665.12
EMP000973,SG01,147391.0,29478.2,11791.28,165077.92
EMP000974,SG05,759422.0,151884.4,60753.76,850552.64
EMP000975,SG06,1249493.0,249898.6,99959.44,1399432.16
EMP000976,SG05,666596.0,133319.2,53327.68,746587.5199999999
EMP000977,SG03,352899.0,70579.8,28231.92,395246.88
EMP000978,SG06,1284878.0,256975.6,102790.24,1439063.36
EMP000979,SG06,1202442.0,240488.4,96195.36,1346735.0399999998
EMP000980,SG03,342587.0,68517.40000000001,27406.96,383697.44
EMP000981,SG04,626537.0,125307.4,50122.96,701721.4400000001
EMP000982,SG06,990264.0,198052.8,79221.12,1109095.6800000002
EMP000983,SG04,649949.0,129989.8,51995.92,727942.88
EMP000984,SG01,172174.0,34434.8,13773.92,192834.88
EMP000985,SG03,285972.0,57194.4,22877.76,320288.64
EMP000986,SG03,,76453.2,30581.28,428137.92
EMP000987,SG02,180969.0,36193.8,14477.52,202685.28
EMP000988,SG04,516827.0,103365.4,41346.16,578846.24
EMP000989,SG06,923953.0,184790.6,73916.24,1034827.36
EMP000990,SG03,265914.0,53182.8,21273.12,297823.68
EMP000991,SG04,527412.0,105482.4,42192.96,590701.4400000001
EMP000992,SG02,209233.0,41846.600000000006,16738.64,234340.96
EMP000993,SG03,338689.0,67737.8,27095.12,379331.68
EMP000994,SG06,1457245.0,291449.0,116579.6,1632114.4
EMP000995,SG04,587831.0,117566.2,47026.48,658370.72
EMP000996,SG04,455922.0,91184.4,36473.76,510632.64
EMP000997,SG03,388617.0,77723.40000000001,31089.36,435251.04
EMP000998,SG03,343856.0,68771.2,27508.48,385118.72
EMP000999,SG06,913564.0,182712.8,73085.12,1023191.68
EMP001000,SG03,398077.0,79615.40000000001,31846.16,445846.2400000001
EMP001001,SG02,202571.0,40514.2,16205.68,226879.52
EMP001002,SG04,631358.0,126271.6,50508.64,707120.96
EMP001003,SG08,2959836.0,591967.2000000001,236786.88,3315016.3200000003
EMP001004,SG06,1417209.0,283441.8,113376.72,1587274.08
EMP001005,SG03,321030.0,64206.0,25682.4,359553.6
EMP001006,SG04,628422.0,125684.4,50273.76,703832.64
EMP001007,SG03,262991.0,52598.2,21039.28,294549.92000000004
EMP001008,SG06,,224715.4,89886.16,1258406.24
EMP001009,SG03,251227.0,50245.4,20098.16,281374.24000000005
EMP001010,SG06,1145348.0,229069.6,91627.84,1282789.76
EMP001011,SG03,315550.0,63110.0,25244.0,353416.0
EMP001012,SG05,878670.0,175734.0,70293.6,984110.4
EMP001013,SG03,-377344.0,75468.8,30187.52,422625.28
EMP001014,SG08,2445727.0,489145.4,195658.16,2739214.24
EMP001015,SG06,1317552.0,263510.4,105404.16,1475658.24
EMP001016,SG03,303661.0,60732.2,24292.88,340100.32
EMP001017,SG03,311222.0,62244.4,24897.76,348568.64
EMP001018,SG07,1887475.0,377495.0,150998.0,2113972.0
EMP001019,SG03,393291.0,78658.20000000001,31463.28,440485.92
EMP001020,SG04,580163.0,116032.6,46413.04,649782.5599999999
EMP001021,SG01,130101.0,26020.2,10408.08,145713.12000000002
EMP001022,SG06,930114.0,186022.8,74409.12,1041727.68
EMP001023,SG04,473110.0,94622.0,37848.8,529883.2
EMP001024,SG01,152430.0,30486.0,12194.4,170721.6
EMP001025,,686870.0,137374.0,54949.6,769294.4
EMP001026,SG04,631914.0,126382.8,50553.12,707743.68
EMP001027,SG02,216985.0,43397.0,17358.8,243023.2
EMP001028,SG03,343767.0,68753.40000000001,27501.36,385019.04
EMP001029,SG04,517371.0,103474.2,41389.68,579455.5199999999
EMP001030,SG01,157447.0,31489.4,12595.76,176340.63999999998
EMP001031,SG06,1398130.0,279626.0,111850.4,1565905.6
EMP001032,SG04,571593.0,114318.6,45727.44,640184.1599999999
EMP001033,SG08,2401110.0,480222.0,192088.8,2689243.2
EMP001034,SG01,140715.0,28143.0,11257.2,157600.8
EMP001035,SG03,376987.0,75397.40000000001,30158.96,422225.44
EMP001036,SG04,576968.0,115393.6,-10000.0,646204.1599999999
EMP001037,SG06,1467938.0,293587.60000000003,117435.04,1644090.56
EMP001038,SG03,290394.0,58078.8,23231.52,325241.28
EMP001039,SG03,385955.0,77191.0,30876.4,432269.6
EMP001040,SG02,239773.0,47954.600000000006,19181.84,268545.75999999995
EMP001041,SG02,223065.0,44613.0,17845.2,249832.8
EMP001042,SG03,337905.0,67581.0,27032.4,378453.6
EMP001043,SG04,470990.0,94198.0,37679.2,527508.8
EMP001044,SG04,474445.0,94889.0,37955.6,531378.4
EMP001045,SG06,1046504.0,209300.8,83720.32,1172084.48
EMP001046,SG02,247235.0,49447.0,19778.8,276903.2
EMP001047,SG06,1394419.0,278883.8,111553.52,1561749.28
EMP001048,SG02,201161.0,40232.2,16092.88,225300.32
EMP001049,SG07,1736713.0,347342.60000000003,138937.04,1945118.56
EMP001050,SG03,358031.0,71606.2,28642.48,400994.72
EMP001051,SG01,159046.0,31809.2,12723.68,178131.52000000002
EMP001052,SG06,1382958.0,276591.60000000003,110636.64,1548912.9600000002
EMP001053,SG01,144263.0,28852.6,11541.04,161574.56
EMP001054,SG03,294937.0,58987.4,23594.96,330329.44
EMP001055,SG02,246193.0,49238.600000000006,19695.44,275736.16
EMP001056,SG05,686279.0,137255.80000000002,54902.32,768632.4800000001
EMP001057,SG06,1318014.0,263602.8,105441.12,1476175.6800000002
EMP001058,SG04,611375.0,122275.0,48910.0,684740.0
EMP001059,SG06,1202840.0,240568.0,96227.2,1347180.8
EMP001060,SG05,833578.0,166715.6,66686.24,933607.36
EMP001061,SG03,320729.0,64145.8,25658.32,359216.48
EMP001062,SG01,,26809.800000000003,10723.92,150134.87999999998
EMP001063,SG08,2852628.0,570525.6,228210.24,3194943.3600000003
EMP001064,SG06,1486550.0,297310.0,118924.0,1664936.0
EMP001065,SG03,,54413.0,21765.2,304712.8
EMP001066,SG03,279045.0,55809.0,22323.6,312530.4
EMP001067,SG03,365870.0,73174.0,29269.6,409774.4
EMP001068,SG03,377143.0,75428.6,30171.44,422400.16
EMP001069,SG06,1104217.0,220843.4,88337.36,1236723.0399999998
EMP001070,SG04,537439.0,107487.8,42995.12,601931.68
EMP001071,SG02,219779.0,43955.8,17582.32,246152.48
EMP001072,SG03,382330.0,76466.0,30586.4,428209.6
EMP001073,SG04,418485.0,83697.0,33478.8,468703.2
EMP001074,SG03,354215.0,70843.0,28337.2,396720.8
EMP001075,SG02,,43201.8,17280.72,241930.08
EMP001076,SG05,833854.0,166770.80000000002,66708.32,933916.48
EMP001077,SG03,384545.0,76909.0,-10000.0,430690.4
EMP001078,SG03,269675.0,53935.0,21574.0,302036.0
EMP001079,SG04,476581.0,95316.2,38126.48,533770.72
EMP001080,SG04,566491.0,113298.2,45319.28,634469.9199999999
EMP001081,SG03,303027.0,60605.4,24242.16,339390.24000000005
EMP001082,SG03,379787.0,75957.40000000001,30382.96,425361.44
EMP001083,SG06,1273856.0,254771.2,101908.48,1426718.72
EMP001084,,261193.0,52238.600000000006,20895.44,292536.16
EMP001085,SG01,126534.0,25306.800000000003,10122.72,141718.08
EMP001086,SG03,330464.0,66092.8,26437.12,370119.68
EMP001087,SG02,187097.0,37419.4,14967.76,209548.64
EMP001088,SG03,250351.0,50070.2,20028.08,280393.12
EMP001089,SG03,372922.0,74584.40000000001,29833.76,417672.64
EMP001090,SG04,508529.0,101705.8,40682.32,569552.4800000001
EMP001091,SG04,516274.0,103254.8,41301.92,578226.88
EMP001092,SG05,,146637.80000000002,58655.12,821171.68
EMP001093,SG03,319159.0,63831.8,25532.72,357458.08
EMP001094,SG03,382326.0,76465.2,-10000.0,428205.12
EMP001095,SG03,279021.0,55804.2,22321.68,312503.52
EMP001096,SG03,336472.0,67294.40000000001,26917.76,376848.64
EMP001097,SG06,1172987.0,234597.4,93838.96,1313745.44
EMP001098,SG03,384688.0,76937.6,30775.04,430850.56
EMP001099,SG03,346611.0,69322.2,27728.88,388204.32
EMP001100,SG03,308601.0,61720.2,24688.08,345633.12
EMP001101,SG06,1038147.0,207629.4,83051.76,1162724.64
EMP001102,SG06,1370169.0,274033.8,109613.52,1534589.28
EMP001103,SG03,301550.0,60310.0,24124.0,337736.0
EMP001104,SG06,906094.0,181218.8,72487.52,1014825.28
EMP001105,SG02,197928.0,39585.600000000006,15834.24,221679.36
EMP001106,SG03,265666.0,53133.2,21253.28,297545.92000000004
EMP001107,SG03,346009.0,69201.8,27680.72,387530.08
EMP001108,SG06,1380842.0,276168.4,110467.36,1546543.0399999998
EMP001109,SG03,345633.0,69126.6,27650.64,387108.96
EMP001110,SG02,180475.0,36095.0,14438.0,202132.0
EMP001111,SG03,361471.0,72294.2,28917.68,404847.52
EMP001112,SG03,260824.0,52164.8,20865.92,292122.88
EMP001113,SG01,158464.0,31692.800000000003,12677.12,177479.68
EMP001114,SG06,-1037114.0,207422.8,82969.12,1161567.6800000002
EMP001115,SG02,209560.0,41912.0,16764.8,234707.2
EMP001116,SG02,241125.0,48225.0,19290.0,270060.0
EMP001117,SG01,152109.0,30421.800000000003,12168.72,170362.08
EMP001118,,1269977.0,253995.4,101598.16,1422374.24
EMP001119,SG03,263404.0,52680.8,21072.32,295012.48
EMP001120,SG02,222436.0,44487.2,17794.88,249128.32
EMP001121,SG03,381340.0,76268.0,30507.2,427100.8
EMP001122,SG01,179795.0,35959.0,14383.6,201370.4
EMP001123,SG04,442230.0,88446.0,35378.4,495297.6
EMP001124,SG06,949152.0,189830.4,75932.16,1063050.24
EMP001125,SG06,1368724.0,273744.8,109497.92,1532970.88
EMP001126,SG06,1357075.0,271415.0,108566.0,1519924.0
EMP001127,SG04,582794.0,116558.8,46623.52,652729.28
EMP001128,SG03,303425.0,60685.0,24274.0,339836.0
EMP001129,SG02,,44530.2,17812.08,249369.12
EMP001130,SG05,727618.0,145523.6,58209.44,814932.1599999999
EMP001131,SG03,290236.0,58047.2,23218.88,325064.32
EMP001132,SG02,214062.0,42812.4,17124.96,239749.44
EMP001133,SG03,273417.0,54683.4,21873.36,306227.04000000004
EMP001134,SG03,306954.0,61390.8,24556.32,343788.48
EMP001135,SG03,259543.0,51908.600000000006,20763.44,290688.16
EMP001136,SG06,1451910.0,290382.0,116152.8,1626139.2
EMP001137,SG06,1021314.0,204262.8,81705.12,1143871.6800000002
EMP001138,SG03,323612.0,64722.4,25888.96,362445.44
EMP001139,,227386.0,45477.2,18190.88,254672.32
EMP001140,SG04,406200.0,81240.0,32496.0,454944.0
EMP001141,,306562.0,61312.4,24524.96,343349.44
EMP001142,SG05,830121.0,166024.2,66409.68000000001,929735.52
EMP001143,SG05,724755.0,144951.0,57980.4,811725.6
EMP001144,SG01,171866.0,34373.200000000004,13749.28,192489.92
EMP001145,,250743.0,50148.600000000006,20059.44,280832.16
EMP001146,SG03,268101.0,53620.2,21448.08,300273.12
EMP001147,SG04,506869.0,101373.8,40549.52,567693.28
EMP001148,SG06,1309589.0,261917.8,104767.12,1466739.6800000002
EMP001149,SG04,477969.0,95593.8,38237.52,535325.28
EMP001150,SG06,943869.0,188773.8,75509.52,1057133.28
EMP001151,SG06,1098282.0,219656.4,87862.56,1230075.84
EMP001152,SG02,194718.0,38943.6,15577.44,218084.16
EMP001153,SG04,489474.0,97894.8,39157.92,548210.88
EMP001154,SG04,497100.0,99420.0,39768.0,556752.0
EMP001155,SG05,836087.0,167217.40000000002,66886.96,936417.44
EMP001156,SG01,162697.0,32539.4,13015.76,182220.64
EMP001157,SG03,355651.0,71130.2,28452.08,398329.12
EMP001158,SG04,445326.0,89065.20000000001,35626.08,498765.12
EMP001159,SG03,350487.0,70097.40000000001,28038.96,392545.44
EMP001160,SG06,1053483.0,210696.6,84278.64,1179900.9600000002
EMP001161,,283376.0,56675.2,22670.08,317381.12
EMP001162,SG06,1099181.0,219836.2,87934.48,1231082.72
EMP001163,SG04,538269.0,107653.8,43061.52,602861.28
EMP001164,SG06,1451802.0,290360.4,116144.16,1626018.24
EMP001165,SG04,634059.0,126811.8,50724.72,710146.0800000001
EMP001166,SG06,1464356.0,292871.2,117148.48,1640078.72
EMP001167,SG03,313786.0,62757.2,25102.88,351440.32
EMP001168,SG06,1419991.0,283998.2,113599.28,1590389.92
EMP001169,SG03,387217.0,77443.40000000001,30977.36,433683.04
EMP001170,SG03,259682.0,51936.4,20774.56,290843.84
EMP001171,SG04,539046.0,107809.2,43123.68,603731.5199999999
EMP001172,SG04,469254.0,93850.8,37540.32,525564.4800000001
EMP001173,SG06,1307157.0,261431.4,104572.56,1464015.84
EMP001174,SG06,1195830.0,239166.0,95666.4,1339329.6
EMP001175,SG04,557124.0,111424.8,44569.92,623978.88
EMP001176,SG04,627962.0,125592.4,50236.96,703317.4400000001
EMP001177,SG02,-224307.0,44861.4,17944.56,251223.84000000003
EMP001178,SG04,634584.0,126916.8,50766.72,710734.0800000001
EMP001179,SG03,375203.0,75040.6,30016.24,420227.36
EMP001180,SG04,629097.0,125819.4,50327.76,704588.64
EMP001181,SG06,1293666.0,258733.2,103493.28,1448905.92
EMP001182,SG05,841138.0,168227.6,67291.04000000001,942074.56
EMP001183,SG03,312460.0,62492.0,24996.8,349955.2
EMP001184,SG01,139914.0,27982.800000000003,11193.12,156703.68
EMP001185,SG06,1271042.0,254208.4,101683.36,1423567.0399999998
EMP001186,SG01,158621.0,31724.2,12689.68,177655.52000000002
EMP001187,SG01,173242.0,34648.4,13859.36,194031.04
EMP001188,SG05,841588.0,168317.6,67327.04000000001,942578.56
EMP001189,SG04,627455.0,125491.0,50196.4,702749.6
EMP001190,SG06,1284430.0,256886.0,102754.4,1438561.6
EMP001191,SG01,174951.0,34990.200000000004,13996.08,195945.12
EMP001192,SG03,281051.0,56210.2,22484.08,314777.12
EMP001193,SG06,1222057.0,244411.4,97764.56,1368703.84
EMP001194,SG03,349625.0,69925.0,27970.0,391580.0
EMP001195,SG01,139283.0,27856.6,11142.64,155996.96000000002
EMP001196,SG02,186170.0,37234.0,14893.6,208510.4
EMP001197,SG04,423325.0,84665.0,33866.0,474124.0
EMP001198,SG03,381036.0,76207.2,30482.88,426760.32
EMP001199,SG03,252380.0,50476.0,20190.4,282665.6
EMP001200,SG04,565553.0,113110.6,45244.24,633419.36
EMP001201,SG06,1232837.0,246567.4,98626.96,1380777.44
EMP001202,SG06,1467809.0,293561.8,117424.72,1643946.08
EMP001203,SG02,183659.0,36731.8,14692.72,205698.08
EMP001204,SG03,365423.0,73084.6,29233.84,409273.76
EMP001205,SG03,309181.0,61836.2,24734.48,346282.72000000003
EMP001206,SG04,405538.0,81107.6,32443.04,454202.56
EMP001207,SG06,910325.0,182065.0,72826.0,1019564.0
EMP001208,SG06,1437059.0,287411.8,114964.72,1609506.08
EMP001209,SG03,290125.0,58025.0,23210.0,324940.0
EMP001210,SG06,1202371.0,240474.2,96189.68,1346655.52
EMP001211,SG03,364402.0,72880.40000000001,29152.16,408130.2400000001
EMP001212,SG03,367448.0,73489.6,29395.84,411541.76
EMP001213,SG03,342754.0,68550.8,27420.32,383884.48
EMP001214,SG06,1081702.0,216340.4,86536.16,1211506.24
EMP001215,SG06,921475.0,184295.0,73718.0,1032052.0
EMP001216,,280896.0,56179.2,22471.68,314603.52
EMP001217,SG04,548855.0,109771.0,43908.4,614717.6
EMP001218,SG04,543531.0,108706.2,43482.48,608754.72
EMP001219,SG03,287054.0,57410.8,22964.32,321500.48
EMP001220,SG03,347177.0,69435.40000000001,27774.16,388838.2400000001
EMP001221,SG06,909670.0,181934.0,72773.6,1018830.4
EMP001222,SG08,2579098.0,515819.6,206327.84,2888589.76
EMP001223,SG04,645764.0,129152.8,51661.12,723255.68
EMP001224,SG04,624406.0,124881.2,49952.48,699334.72
EMP001225,SG06,,289713.4,115885.36,1622395.0399999998
EMP001226,SG04,613275.0,122655.0,49062.0,686868.0
EMP001227,SG03,281443.0,56288.600000000006,22515.44,315216.16
EMP001228,,1326334.0,265266.8,106106.72,1485494.08
EMP001229,SG03,338314.0,67662.8,27065.12,378911.68
EMP001230,SG03,394573.0,78914.6,31565.84,441921.76
EMP001231,SG03,333286.0,66657.2,26662.88,373280.32
EMP001232,SG04,475014.0,95002.8,38001.12,532015.68
EMP001233,,494399.0,98879.8,39551.92,553726.88
EMP001234,SG02,223891.0,44778.2,17911.28,250757.92
EMP001235,SG02,247067.0,49413.4,19765.36,276715.04000000004
EMP001236,SG03,,75715.0,30286.0,424004.0
EMP001237,SG03,350099.0,70019.8,28007.92,392110.88
EMP001238,SG01,170933.0,34186.6,13674.64,191444.96
EMP001239,SG03,264842.0,52968.4,21187.36,296623.04000000004
EMP001240,SG02,213849.0,42769.8,17107.920000000002,239510.88
EMP001241,SG04,512112.0,102422.4,40968.96,573565.4400000001
EMP001242,SG03,375249.0,75049.8,30019.92,420278.88
EMP001243,SG04,420814.0,84162.8,33665.12,471311.68
EMP001244,SG04,457604.0,91520.8,36608.32,512516.48
EMP001245,SG06,1317527.0,263505.4,105402.16,1475630.24
EMP001246,SG03,391471.0,78294.2,31317.68,438447.52
EMP001247,SG03,382027.0,76405.40000000001,30562.16,427870.2400000001
EMP001248,SG03,314199.0,62839.8,25135.92,351902.88
EMP001249,SG06,1125593.0,225118.6,90047.44,1260664.16
EMP001250,SG06,914370.0,182874.0,73149.6,1024094.4
EMP001251,SG05,678754.0,135750.80000000002,54300.32,760204.4800000001
EMP001252,SG06,1108264.0,221652.8,88661.12,1241255.6800000002
EMP001253,SG03,256016.0,51203.2,20481.28,286737.92000000004
EMP001254,SG02,223887.0,44777.4,17910.96,250753.44000000003
EMP001255,SG03,359626.0,71925.2,28770.08,402781.12
EMP001256,SG05,700489.0,140097.80000000002,56039.12,784547.68
EMP001257,SG05,774449.0,154889.80000000002,61955.92,867382.88
EMP001258,SG04,,122557.2,49022.880000000005,686320.32
EMP001259,SG04,435540.0,87108.0,34843.2,487804.8
EMP001260,SG04,631790.0,126358.0,50543.2,707604.8
EMP001261,SG03,361459.0,72291.8,28916.72,404834.08
EMP001262,SG08,2776915.0,555383.0,222153.2,3110144.8
EMP001263,SG03,309971.0,61994.2,24797.68,347167.52
EMP001264,SG06,1261477.0,252295.4,100918.16,1412854.24
EMP001265,SG06,1004920.0,200984.0,80393.6,1125510.4
EMP001266,SG03,388834.0,77766.8,31106.72,435494.08
EMP001267,SG06,,192549.2,77019.68000000001,1078275.52
EMP001268,SG05,664400.0,132880.0,53152.0,744128.0
EMP001269,SG03,380668.0,76133.6,30453.44,426348.16
EMP001270,SG06,1234752.0,246950.4,98780.16,1382922.24
EMP001271,SG04,566310.0,113262.0,45304.8,634267.2
EMP001272,SG02,,38126.8,15250.72,213510.08
EMP001273,SG04,460564.0,92112.8,36845.12,515831.68000000005
EMP001274,SG03,307362.0,61472.4,24588.96,344245.44
EMP001275,,550552.0,110110.4,44044.16,616618.24
EMP001276,SG01,155308.0,31061.6,12424.64,173944.96000000002
EMP001277,SG02,215012.0,43002.4,17200.96,240813.44
EMP001278,SG04,502536.0,100507.2,40202.88,562840.32
EMP001279,SG03,314721.0,62944.2,25177.68,352487.52
EMP001280,SG03,382171.0,76434.2,30573.68,428031.52
EMP001281,SG03,322517.0,64503.4,25801.36,361219.04
EMP001282,SG02,245253.0,49050.600000000006,19620.24,274683.36
EMP001283,SG03,327956.0,65591.2,26236.48,367310.72
EMP001284,SG05,861152.0,172230.40000000002,68892.16,964490.24
EMP001285,SG03,385632.0,77126.40000000001,30850.56,431907.84
EMP001286,SG04,406668.0,81333.6,32533.44,455468.16
EMP001287,SG06,1025545.0,205109.0,82043.6,1148610.4
EMP001288,SG04,590064.0,118012.8,47205.12,660871.68
EMP001289,SG03,364433.0,72886.6,29154.64,408164.96
EMP001290,SG02,207195.0,41439.0,16575.6,232058.4
EMP001291,SG03,260137.0,52027.4,20810.96,291353.44
EMP001292,SG06,1339937.0,267987.4,107194.96,1500729.44
EMP001293,SG02,199157.0,39831.4,15932.56,223055.84
EMP001294,SG02,208439.0,41687.8,16675.12,233451.68
EMP001295,SG02,201063.0,40212.600000000006,16085.04,225190.56
EMP001296,SG06,1324335.0,264867.0,105946.8,1483255.2
EMP001297,SG03,356304.0,71260.8,28504.32,399060.48
EMP001298,SG03,292651.0,58530.2,23412.08,327769.12
EMP001299,SG03,305264.0,61052.8,24421.12,341895.68
EMP001300,SG03,364797.0,72959.40000000001,29183.76,408572.64
EMP001301,SG06,1158921.0,231784.2,92713.68,1297991.52
EMP001302,SG03,361792.0,72358.40000000001,28943.36,405207.04
EMP001303,SG06,1367158.0,273431.60000000003,-10000.0,1531216.9600000002
EMP001304,SG06,1193662.0,238732.4,95492.96,1336901.44
EMP001305,SG03,-315715.0,63143.0,25257.2,353600.8
EMP001306,SG04,493808.0,98761.6,39504.64,553064.96
EMP001307,SG03,315145.0,63029.0,25211.6,352962.4
EMP001308,SG06,1125464.0,225092.8,90037.12,1260519.6800000002
EMP001309,SG08,2483036.0,496607.2,198642.88,2781000.3200000003
EMP001310,,313578.0,62715.600000000006,25086.24,351207.36
EMP001311,SG02,204916.0,40983.2,16393.28,229505.92
EMP001312,SG04,625299.0,125059.8,50023.92,700334.88
EMP001313,SG02,207249.0,41449.8,16579.920000000002,232118.88
EMP001314,SG01,155207.0,31041.4,-10000.0,173831.84
EMP001315,SG06,912120.0,182424.0,72969.6,1021574.4
EMP001316,SG01,179777.0,35955.4,14382.16,201350.24
EMP001317,SG06,1458372.0,291674.4,116669.76,1633376.64
EMP001318,SG06,1329012.0,265802.4,106320.96,1488493.44
EMP001319,SG03,281890.0,56378.0,22551.2,315716.8
EMP001320,SG07,2164081.0,432816.2,173126.48,2423770.72
EMP001321,SG06,994087.0,198817.4,79526.96,1113377.44
EMP001322,SG04,593891.0,118778.2,47511.28,665157.9199999999
EMP001323,SG04,494564.0,98912.8,39565.12,553911.68
EMP001324,SG04,,129720.2,51888.08,726433.12
EMP001325,SG03,319669.0,63933.8,25573.52,358029.28
EMP001326,,314078.0,62815.600000000006,25126.24,351767.36
EMP001327,SG03,311155.0,62231.0,24892.4,348493.6
EMP001328,SG04,400310.0,80062.0,32024.8,448347.2
EMP001329,SG03,377012.0,75402.40000000001,30160.96,422253.44
EMP001330,SG06,1341393.0,268278.60000000003,107311.44,1502360.16
EMP001331,SG03,,60540.0,24216.0,339024.0
EMP001332,SG06,941452.0,188290.4,75316.16,1054426.24
EMP001333,SG06,1375744.0,275148.8,110059.52,1540833.28
EMP001334,SG03,338353.0,67670.6,27068.24,378955.36
EMP001335,SG05,747342.0,149468.4,59787.36,837023.04
EMP001336,SG04,591684.0,118336.8,47334.72,662686.0800000001
EMP001337,SG02,243170.0,48634.0,19453.6,272350.4
