ReviewID,EmployeeID,ReviewDate,Reviewer,Rating,Score
REV000001,EMP001332,2023-11-27,HR Manager,Needs Improvement,51
REV000001,EMP001332,2023-04-07,Line Manager,Very Good,81
REV000001,EMP001332,2020-10-19,Department Head,Very Good,81
REV000001,EMP001332,2023-03-21,HR Manager,Very Good,87
REV000001,EMP001332,2024-10-02,Line Manager,Very Good,87
REV000001,EMP001333,2019-06-11,Line Manager,Good,72
REV000001,EMP001333,2025-12-10,Line Manager,Very Good,88
REV000001,EMP001333,2021-03-16,Line Manager,Good,77
REV000001,EMP001333,2025-10-18,HR Manager,Good,76
REV000001,EMP001333,2020-05-22,Line Manager,Good,70
REV000001,EMP001333,2024-05-20,Line Manager,Good,71
REV000001,EMP001333,2020-01-20,HR Manager,Good,78
REV000001,EMP001334,2022-01-24,Line Manager,Good,70
REV000001,EMP001334,2022-11-08,HR Manager,Good,75
REV000001,EMP001334,2025-10-18,Department Head,Good,72
REV000001,EMP001334,2021-09-23,HR Manager,Good,73
REV000001,EMP001334,2022-10-07,HR Manager,Good,76
REV000001,EMP001334,2021-02-06,Department Head,Good,70
REV000001,EMP001334,2022-02-14,Line Manager,Good,77
REV000001,EMP001335,2019-07-20,Department Head,Good,73
REV000001,EMP001335,2019-09-24,Line Manager,Very Good,82
REV000001,EMP001335,2023-10-20,HR Manager,Good,74
REV000001,EMP001335,2021-05-19,Line Manager,Very Good,86
REV000001,EMP001335,2020-08-07,Department Head,Good,78
REV000001,EMP001335,2023-03-24,Department Head,Good,70
REV000001,EMP001335,2021-09-04,HR Manager,Poor,48
REV000001,EMP001336,2025-02-20,Department Head,Needs Improvement,64
REV000001,EMP001336,2020-07-25,Line Manager,Excellent,93
REV000001,EMP001336,2021-09-20,Line Manager,Very Good,86
REV000001,EMP001336,2022-10-11,HR Manager,Very Good,89
REV000001,EMP001336,2023-01-19,Line Manager,Excellent,96
REV000001,EMP001336,2023-02-08,HR Manager,Very Good,88
REV000001,EMP001336,2023-06-26,Line Manager,Very Good,83
REV000001,EMP001337,2023-03-01,Line Manager,Excellent,98
REV000001,EMP001337,2023-09-02,Department Head,Good,75
REV000001,EMP001337,2022-12-28,Line Manager,,91
REV000001,EMP001337,2020-06-09,Department Head,Needs Improvement,59
REV000001,EMP001337,2024-09-01,Department Head,Excellent,93
REV000001,EMP001337,2024-06-06,Line Manager,Good,73
REV000001,EMP001337,2020-10-06,Line Manager,Very Good,81
REV000001,EMP001338,2024-03-06,Department Head,Good,75
REV000001,EMP001338,2021-12-24,HR Manager,Good,73
REV000001,EMP001338,2020-10-26,Line Manager,Needs Improvement,53
REV000001,EMP001338,2020-10-08,Department Head,Very Good,87
REV000001,EMP001338,2023-10-07,Department Head,Needs Improvement,50
REV000001,EMP001338,2025-09-01,Line Manager,Very Good,88
REV000001,EMP001338,2023-01-20,HR Manager,Very Good,80
REV000001,EMP001339,2019-12-08,Department Head,Good,70
REV000001,EMP001339,2025-08-18,HR Manager,Very Good,87
REV000001,EMP001339,2022-06-17,Department Head,Very Good,81
REV000001,EMP001339,2020-01-28,Department Head,Good,71
REV000001,EMP001339,2021-07-11,Department Head,Good,73
REV000001,EMP001339,2025-12-02,Line Manager,Very Good,84
REV000001,EMP001339,2022-05-26,Line Manager,Good,79
REV000001,EMP001340,2022-11-28,Line Manager,,52
REV000001,EMP001340,2022-06-01,Department Head,Very Good,87
REV000001,EMP001340,2021-12-03,Line Manager,Excellent,94
REV000001,EMP001340,2019-04-23,Department Head,Good,76
REV000001,EMP001340,2022-10-14,Department Head,Good,70
REV000001,EMP001340,2022-01-27,HR Manager,Excellent,92
REV000001,EMP001340,2020-04-13,Line Manager,Excellent,90
REV000001,EMP001341,2020-02-23,Department Head,Very Good,87
REV000001,EMP001341,2023-04-09,Line Manager,Very Good,88
REV000001,EMP001341,2022-09-26,Department Head,Needs Improvement,61
REV000001,EMP001341,2023-05-02,HR Manager,Good,71
REV000001,EMP001341,2022-02-13,HR Manager,Poor,39
REV000001,EMP001341,2020-03-03,Line Manager,Very Good,86
REV000001,EMP001341,2022-08-18,Line Manager,Very Good,-10
REV000001,EMP001342,2023-02-19,Department Head,Needs Improvement,52
REV000001,EMP001342,2021-12-09,Department Head,Good,77
REV000001,EMP001342,2020-07-10,Department Head,Excellent,93
REV000001,EMP001342,2024-04-27,Line Manager,Good,70
REV000001,EMP001342,2022-07-06,Line Manager,Very Good,80
REV000001,EMP001342,2019-02-22,Department Head,Excellent,97
REV000001,EMP001342,2020-11-06,Department Head,Good,75
REV000001,EMP001343,2020-04-06,Department Head,Needs Improvement,51
REV000001,EMP001343,2019-10-16,Department Head,Very Good,89
REV000001,EMP001343,2019-07-28,HR Manager,Good,76
REV000001,EMP001343,2021-09-26,Department Head,Needs Improvement,66
REV000001,EMP001343,2024-12-01,HR Manager,Good,77
REV000001,EMP001343,2022-07-03,Line Manager,Needs Improvement,53
REV000001,EMP001343,2020-03-10,Line Manager,Excellent,92
REV000001,EMP001344,2020-04-17,Department Head,Good,71
REV000001,EMP001344,2023-10-01,HR Manager,Good,71
REV000001,EMP001344,2023-12-18,HR Manager,Good,77
REV000001,EMP001344,2019-01-08,Department Head,Needs Improvement,54
REV000001,EMP001344,2025-05-01,HR Manager,Good,72
REV000001,EMP001344,2020-12-27,HR Manager,Very Good,85
REV000001,EMP001344,2020-01-20,Line Manager,Good,72
REV000001,EMP001345,2023-09-19,HR Manager,Good,77
REV000001,EMP001345,2022-03-23,Department Head,Good,76
REV000001,EMP001345,2020-11-28,HR Manager,Good,77
REV000001,EMP001345,2022-07-13,HR Manager,Poor,39
REV000001,EMP001345,2021-05-08,Department Head,Poor,40
REV000001,EMP001345,2022-03-09,Line Manager,Very Good,87
REV000001,EMP001345,2021-01-13,HR Manager,Good,76
REV000001,EMP001346,2021-08-07,Department Head,Very Good,82
REV000001,EMP001346,2019-01-09,Line Manager,Good,77
REV000001,EMP001346,2021-07-05,Department Head,Good,72
REV000001,EMP001346,2023-02-18,HR Manager,Very Good,84
REV000001,EMP001346,2024-03-08,Department Head,Very Good,87
REV000001,EMP001346,2019-07-13,Line Manager,Good,75
REV000001,EMP001346,2019-12-03,Department Head,Very Good,84
REV000001,EMP001347,2020-01-26,Line Manager,Excellent,97
REV000001,EMP001347,2020-02-24,Line Manager,Good,73
REV000001,EMP001347,2019-11-16,HR Manager,Good,71
REV000001,EMP001347,2022-09-21,Line Manager,Very Good,86
REV000001,EMP001347,2021-03-11,Department Head,Very Good,89
REV000001,EMP001347,2022-12-14,Line Manager,Excellent,90
REV000001,EMP001347,2019-02-16,Line Manager,Very Good,85
REV000001,EMP001348,2023-11-27,Line Manager,Good,70
REV000001,EMP001348,2025-09-26,HR Manager,Needs Improvement,64
REV000001,EMP001348,2022-03-25,Department Head,Very Good,81
REV000001,EMP001348,2025-12-23,HR Manager,Needs Improvement,51
REV000001,EMP001348,2019-06-13,Line Manager,Very Good,84
REV000001,EMP001348,2019-07-16,Department Head,Good,77
REV000001,EMP001348,2024-08-03,HR Manager,Poor,31
REV000001,EMP001349,2022-12-01,HR Manager,Excellent,97
REV000001,EMP001349,2020-01-09,Department Head,Excellent,95
REV000001,EMP001349,2024-02-07,Line Manager,Very Good,82
REV000001,EMP001349,2025-10-04,HR Manager,Good,71
REV000001,EMP001349,2021-11-08,Department Head,VG,75
REV000001,EMP001349,2025-12-12,HR Manager,Good,74
REV000001,EMP001349,2019-07-19,HR Manager,Good,79
REV000001,EMP001350,2021-07-25,HR Manager,Very Good,81
REV000001,EMP001350,2023-07-20,HR Manager,Good,74
REV000001,EMP001350,2023-07-01,HR Manager,Good,70
REV000001,EMP001350,2022-11-05,Department Head,Needs Improvement,50
REV000001,EMP001350,2024-12-08,Department Head,Very Good,87
REV000001,EMP001350,2019-10-13,Department Head,Good,77
REV000001,EMP001350,2019-01-28,Line Manager,Good,77
REV000001,EMP001351,2025-05-15,Department Head,Good,73
REV000001,EMP001351,2024-05-06,HR Manager,Good,72
REV000001,EMP001351,2025-02-23,Line Manager,Very Good,89
REV000001,EMP001351,2020-09-25,Department Head,Good,77
REV000001,EMP001351,2019-05-20,Department Head,Good,77
REV000001,EMP001351,2023-12-08,HR Manager,Good,78
REV000001,EMP001351,2022-04-02,Department Head,Needs Improvement,50
REV000001,EMP001352,2023-08-15,Line Manager,Good,78
REV000001,EMP001352,2025-08-14,Department Head,Very Good,86
REV000001,EMP001352,2025-11-01,Line Manager,Good,70
REV000001,EMP001352,2025-01-26,HR Manager,Good,70
REV000001,EMP001352,2019-12-12,Line Manager,Very Good,80
REV000001,EMP001352,2024-09-24,Department Head,Very Good,83
REV000001,EMP001352,2022-11-07,Department Head,Good,78
REV000001,EMP001353,2019-10-15,HR Manager,Very Good,89
REV000001,EMP001353,2022-01-13,Line Manager,Very Good,84
REV000001,EMP001353,2022-12-02,Department Head,,71
REV000001,EMP001353,2020-07-26,Department Head,Very Good,85
REV000001,EMP001353,2019-09-21,Line Manager,Good,73
REV000001,EMP001353,2023-09-08,HR Manager,Good,76
REV000001,EMP001353,2025-02-25,Department Head,,76
REV000001,EMP001354,2019-10-07,Department Head,Very Good,87
REV000001,EMP001354,2020-10-11,Department Head,Very Good,87
REV000001,EMP001354,2024-01-26,HR Manager,Good,79
REV000001,EMP001354,2023-06-14,HR Manager,Good,76
REV000001,EMP001354,2021-04-04,HR Manager,Needs Improvement,53
REV000001,EMP001354,2020-07-21,Department Head,Very Good,87
REV000001,EMP001354,2021-07-04,Line Manager,Very Good,87
REV000001,EMP001355,2025-09-17,Line Manager,Good,76
REV000001,EMP001355,2023-09-02,Line Manager,Good,76
REV000001,EMP001355,2023-03-22,HR Manager,Poor,32
REV000001,EMP001355,2022-05-04,HR Manager,Needs Improvement,53
REV000001,EMP001355,2023-05-14,Line Manager,Good,74
REV000001,EMP001355,2022-03-15,Department Head,Needs Improvement,64
REV000001,EMP001355,2023-04-21,Department Head,Excellent,92
REV000001,EMP001356,2022-08-14,Department Head,Very Good,81
REV000001,EMP001356,2021-11-04,Line Manager,Very Good,80
REV000001,EMP001356,2023-04-09,Department Head,Very Good,81
REV000001,EMP001356,2022-03-17,HR Manager,Excellent,98
REV000001,EMP001356,2019-06-20,Department Head,Good,73
REV000001,EMP001356,2019-12-25,Department Head,Good,78
REV000001,EMP001356,2023-08-27,HR Manager,Good,74
REV000001,EMP001357,2024-07-04,Department Head,Good,73
REV000001,EMP001357,2019-08-10,Department Head,Poor,49
REV000001,EMP001357,2019-07-07,Department Head,Good,77
REV000001,EMP001357,2023-04-17,Department Head,Needs Improvement,66
REV000001,EMP001357,2019-05-13,Department Head,Good,79
REV000001,EMP001357,2024-02-28,HR Manager,Needs Improvement,58
REV000001,EMP001357,2022-08-02,Department Head,Very Good,89
REV000001,EMP001358,2023-10-26,Line Manager,Excellent,96
REV000001,EMP001358,2023-03-18,Department Head,Excellent,91
REV000001,EMP001358,2023-01-13,Line Manager,Needs Improvement,51
REV000001,EMP001358,2021-10-12,HR Manager,Very Good,80
REV000001,EMP001358,2021-06-01,Line Manager,Needs Improvement,62
REV000001,EMP001358,2024-06-16,HR Manager,Good,71
REV000001,EMP001358,2025-04-08,Line Manager,Good,72
REV000001,EMP001359,2020-06-24,Line Manager,Good,71
REV000001,EMP001359,2023-05-01,Department Head,Very Good,85
REV000001,EMP001359,2022-08-28,Line Manager,Good,77
REV000001,EMP001359,2019-03-19,HR Manager,Good,74
REV000001,EMP001359,2020-10-14,HR Manager,Good,79
REV000001,EMP001359,2022-07-15,Line Manager,Very Good,81
REV000001,EMP001359,2019-06-18,Department Head,Very Good,85
REV000001,EMP001360,2019-06-14,Line Manager,Excellent,92
REV000001,EMP001360,2020-12-11,Department Head,Needs Improvement,58
REV000001,EMP001360,2020-03-27,Department Head,Very Good,88
REV000001,EMP001360,2023-01-02,Department Head,Very Good,84
REV000001,EMP001360,2024-09-21,Department Head,Very Good,86
REV000001,EMP001360,2021-10-25,Department Head,Very Good,88
REV000001,EMP001360,2024-06-23,HR Manager,Excellent,97
REV000001,EMP001361,2024-08-14,Department Head,Good,72
REV000001,EMP001361,2024-02-10,Department Head,Needs Improvement,65
REV000001,EMP001361,2023-07-06,Department Head,Good,74
REV000001,EMP001361,2020-08-28,Department Head,Very Good,86
REV000001,EMP001361,2019-03-11,Department Head,Very Good,80
REV000001,EMP001361,2019-08-22,Department Head,Excellent,91
REV000001,EMP001361,2023-03-18,Line Manager,Needs Improvement,58
REV000001,EMP001362,2023-05-15,Department Head,Excellent,95
REV000001,EMP001362,2019-05-01,Department Head,Good,150
REV000001,EMP001362,2020-04-07,Department Head,Very Good,80
REV000001,EMP001362,2021-03-12,HR Manager,Good,73
REV000001,EMP001362,2022-07-03,Line Manager,Good,75
REV000001,EMP001362,2019-12-07,Line Manager,Needs Improvement,65
REV000001,EMP001362,2025-05-06,Department Head,Very Good,89
REV000001,EMP001363,2025-01-26,Department Head,Good,77
REV000001,EMP001363,2021-04-24,Line Manager,Good,75
REV000001,EMP001363,2021-10-08,Department Head,Good,73
REV000001,EMP001363,2022-05-18,Department Head,Good,75
REV000001,EMP001363,2020-05-21,HR Manager,Very Good,81
REV000001,EMP001363,2024-10-27,Department Head,Good,77
REV000001,EMP001363,2024-08-27,HR Manager,Needs Improvement,51
REV000001,EMP001364,2022-08-17,Department Head,Very Good,82
REV000001,EMP001364,2021-03-24,HR Manager,Good,70
REV000001,EMP001364,2021-01-26,Line Manager,Very Good,86
REV000001,EMP001364,2021-10-14,Department Head,Needs Improvement,60
REV000001,EMP001364,2019-01-04,Department Head,Needs Improvement,68
REV000001,EMP001364,2022-01-13,Department Head,Good,72
REV000001,EMP001364,2019-05-27,Line Manager,Good,79
REV000001,EMP001365,2021-04-27,Department Head,Good,74
REV000001,EMP001365,2021-11-06,Department Head,Very Good,84
REV000001,EMP001365,2021-04-04,Department Head,Good,74
REV000001,EMP001365,2022-05-03,HR Manager,Very Good,83
REV000001,EMP001365,2025-06-25,Line Manager,Needs Improvement,63
REV000001,EMP001365,2021-06-22,Line Manager,Good,76
REV000001,EMP001365,2023-07-27,HR Manager,Good,72
REV000001,EMP001366,2024-09-14,Line Manager,Excellent,150
REV000001,EMP001366,2023-01-26,Line Manager,Good,76
REV000001,EMP001366,2024-04-28,Department Head,Excellent,97
REV000001,EMP001366,2024-02-09,HR Manager,Good,71
REV000001,EMP001366,2021-09-23,HR Manager,Very Good,89
REV000001,EMP001366,2019-05-20,Department Head,Good,70
REV000001,EMP001366,2025-07-26,Department Head,Needs Improvement,57
REV000001,EMP001367,2021-08-24,Department Head,Good,73
REV000001,EMP001367,2025-06-12,Line Manager,Needs Improvement,63
REV000001,EMP001367,2020-12-24,Line Manager,Good,79
REV000001,EMP001367,2020-05-06,Line Manager,Good,72
REV000001,EMP001367,2022-02-14,HR Manager,Good,77
REV000001,EMP001367,2025-10-28,HR Manager,Very Good,84
REV000001,EMP001367,2020-06-18,Line Manager,Good,75
REV000001,EMP001368,2025-07-22,Department Head,Good,75
REV000001,EMP001368,2021-02-24,Department Head,Very Good,81
REV000001,EMP001368,2019-04-15,HR Manager,Good,70
REV000001,EMP001368,2025-07-15,Department Head,Good,73
REV000001,EMP001368,2024-11-07,HR Manager,Good,70
REV000001,EMP001368,2025-09-23,Department Head,Good,71
REV000001,EMP001368,2020-02-26,Line Manager,Very Good,83
REV000001,EMP001369,2021-01-01,Line Manager,Good,78
REV000001,EMP001369,2025-11-05,Line Manager,Excellent,92
REV000001,EMP001369,2024-05-14,Department Head,Very Good,82
REV000001,EMP001369,2021-07-19,Department Head,Very Good,85
REV000001,EMP001369,2020-01-25,Department Head,Needs Improvement,60
REV000001,EMP001369,2020-12-16,HR Manager,Very Good,86
REV000001,EMP001369,2022-01-18,Department Head,Very Good,83
REV000001,EMP001370,2022-03-15,Department Head,Good,74
REV000001,EMP001370,2020-02-11,Line Manager,Good,75
REV000001,EMP001370,2020-06-03,HR Manager,Needs Improvement,58
REV000001,EMP001370,2019-01-14,HR Manager,Good,74
REV000001,EMP001370,2025-09-01,HR Manager,Good,70
REV000001,EMP001370,2020-09-08,HR Manager,Needs Improvement,62
REV000001,EMP001370,2021-08-17,HR Manager,Very Good,81
REV000001,EMP001371,2024-06-04,Line Manager,Excellent,96
REV000001,EMP001371,2023-06-09,Department Head,Good,78
REV000001,EMP001371,2021-05-11,HR Manager,Good,75
REV000001,EMP001371,2020-10-05,Department Head,Very Good,83
REV000001,EMP001371,2023-02-04,Department Head,Good,77
REV000001,EMP001371,2019-06-11,Department Head,Needs Improvement,62
REV000001,EMP001371,2019-06-15,HR Manager,Needs Improvement,56
REV000001,EMP001372,2020-12-10,Line Manager,Very Good,85
REV000001,EMP001372,2020-01-19,Line Manager,Needs Improvement,54
REV000001,EMP001372,2024-06-17,HR Manager,Good,76
REV000001,EMP001372,2021-07-16,Department Head,Good,77
REV000001,EMP001372,2024-08-12,Department Head,Excellent,91
REV000001,EMP001372,2020-08-26,HR Manager,Very Good,84
REV000001,EMP001372,2021-04-20,HR Manager,Very Good,80
REV000001,EMP001373,2022-03-07,Department Head,Good,71
REV000001,EMP001373,2025-07-11,HR Manager,Good,76
REV000001,EMP001373,2025-10-20,Line Manager,Good,73
REV000001,EMP001373,2025-07-19,Line Manager,Excellent,94
REV000001,EMP001373,2025-10-06,HR Manager,Good,75
REV000001,EMP001373,2024-11-21,HR Manager,Very Good,83
REV000001,EMP001373,2021-04-20,HR Manager,Good,79
REV000001,EMP001374,2019-05-22,HR Manager,Needs Improvement,66
REV000001,EMP001374,2025-06-03,HR Manager,Needs Improvement,60
REV000001,EMP001374,2022-10-12,HR Manager,Good,73
REV000001,EMP001374,2025-08-19,Line Manager,Good,73
REV000001,EMP001374,2021-05-20,Department Head,Excellent,95
REV000001,EMP001374,2021-03-10,Department Head,Good,78
REV000001,EMP001374,2021-04-12,Line Manager,Needs Improvement,52
REV000001,EMP001375,2025-10-25,Department Head,Good,75
REV000001,EMP001375,2025-09-20,Line Manager,Excellent,95
REV000001,EMP001375,2024-04-22,Department Head,Good,70
REV000001,EMP001375,2022-12-19,Line Manager,Very Good,87
REV000001,EMP001375,2025-09-10,Department Head,Good,72
REV000001,EMP001375,2025-03-28,Line Manager,Good,77
REV000001,EMP001375,2022-01-19,Department Head,Good,78
REV000001,EMP001376,2022-11-14,Department Head,Needs Improvement,58
REV000001,EMP001376,2019-04-11,Department Head,Very Good,87
REV000001,EMP001376,2021-03-15,Department Head,Very Good,81
REV000001,EMP001376,2019-10-07,Line Manager,Good,76
REV000001,EMP001376,2020-12-11,Department Head,Poor,32
REV000001,EMP001376,2023-11-26,Line Manager,Good,74
REV000001,EMP001376,2021-05-05,HR Manager,Needs Improvement,64
REV000001,EMP001377,2025-10-26,Line Manager,Needs Improvement,57
REV000001,EMP001377,2025-01-10,HR Manager,Good,72
REV000001,EMP001377,2024-02-05,Department Head,Good,71
REV000001,EMP001377,2023-12-22,Department Head,Good,78
REV000001,EMP001377,2021-05-13,Department Head,Good,77
REV000001,EMP001377,2023-07-21,Line Manager,Needs Improvement,68
REV000001,EMP001377,2019-11-22,HR Manager,Good,76
REV000001,EMP001378,2019-10-06,Department Head,Needs Improvement,69
REV000001,EMP001378,2019-12-03,Line Manager,Very Good,87
REV000001,EMP001378,2025-02-01,Line Manager,Good,77
REV000001,EMP001378,2024-03-02,Line Manager,Very Good,89
REV000001,EMP001378,2023-06-25,Line Manager,Very Good,85
REV000001,EMP001378,2024-02-12,Department Head,Excellent,90
REV000001,EMP001378,2024-08-13,HR Manager,Excellent,93
REV000001,EMP001379,2019-07-22,HR Manager,Very Good,86
REV000001,EMP001379,2021-12-08,HR Manager,Good,76
REV000001,EMP001379,2021-09-19,Department Head,Needs Improvement,59
REV000001,EMP001379,2020-01-09,Line Manager,Good,78
REV000001,EMP001379,2021-11-15,Line Manager,Poor,41
REV000001,EMP001379,2025-08-23,Department Head,Good,78
REV000001,EMP001379,2024-04-28,Department Head,Very Good,80
REV000001,EMP001380,2024-12-26,Department Head,Very Good,88
REV000001,EMP001380,2023-05-06,Department Head,Very Good,84
REV000001,EMP001380,2020-02-19,HR Manager,Excellent,94
REV000001,EMP001380,2024-11-18,HR Manager,Good,73
REV000001,EMP001380,2024-11-01,Line Manager,Good,71
REV000001,EMP001380,2020-08-27,Line Manager,Very Good,81
REV000001,EMP001380,2022-02-14,HR Manager,Good,71
REV000001,EMP001381,2025-02-21,Line Manager,Good,79
REV000001,EMP001381,2023-07-09,HR Manager,Good,75
REV000001,EMP001381,2025-10-28,Department Head,Good,74
REV000001,EMP001381,2021-04-19,Department Head,Very Good,80
REV000001,EMP001381,2021-06-25,HR Manager,Excellent,96
REV000001,EMP001381,2020-10-23,Department Head,Very Good,86
REV000001,EMP001381,2021-09-08,Department Head,Good,70
REV000001,EMP001382,2019-05-04,HR Manager,Good,79
REV000001,EMP001382,2025-08-26,HR Manager,Good,74
REV000001,EMP001382,2023-12-04,Department Head,Poor,38
REV000001,EMP001382,2025-06-23,Line Manager,Needs Improvement,69
REV000001,EMP001382,2023-10-16,HR Manager,Very Good,84
REV000001,EMP001382,2019-05-24,HR Manager,Very Good,84
REV000001,EMP001382,2020-02-13,HR Manager,Good,70
REV000001,EMP001383,2021-06-18,Line Manager,Very Good,84
REV000001,EMP001383,2019-06-01,HR Manager,Excellent,98
REV000001,EMP001383,2022-09-05,Line Manager,Very Good,83
REV000001,EMP001383,2023-12-07,HR Manager,Very Good,84
REV000001,EMP001383,2024-10-14,HR Manager,Needs Improvement,52
REV000001,EMP001383,2024-11-10,Department Head,Very Good,88
REV000001,EMP001383,2024-09-22,Line Manager,Needs Improvement,59
REV000001,EMP001384,2019-06-22,Line Manager,Good,76
REV000001,EMP001384,2022-01-01,HR Manager,Good,79
REV000001,EMP001384,2023-07-02,Department Head,Very Good,86
REV000001,EMP001384,2019-03-01,Department Head,Good,74
REV000001,EMP001384,2025-07-13,Department Head,Excellent,100
REV000001,EMP001384,2022-12-22,HR Manager,Good,73
REV000001,EMP001384,2025-11-12,Department Head,Needs Improvement,61
REV000001,EMP001385,2022-10-22,Line Manager,Very Good,88
REV000001,EMP001385,2020-09-15,Line Manager,Good,73
REV000001,EMP001385,2020-02-23,Department Head,Good,73
REV000001,EMP001385,2024-11-13,Department Head,Very Good,83
REV000001,EMP001385,2025-09-04,HR Manager,Good,74
REV000001,EMP001385,2023-04-06,Line Manager,Very Good,85
REV000001,EMP001385,2020-09-25,Department Head,Good,75
REV000001,EMP001386,2021-03-17,Department Head,Good,76
REV000001,EMP001386,2022-10-23,HR Manager,Good,75
REV000001,EMP001386,2019-12-14,HR Manager,Bad,72
REV000001,EMP001386,2024-09-28,HR Manager,Poor,30
REV000001,EMP001386,2022-11-12,Department Head,Good,79
REV000001,EMP001386,2023-09-10,Department Head,Good,74
REV000001,EMP001386,2021-03-25,Department Head,Good,70
REV000001,EMP001387,2019-07-01,Department Head,Very Good,84
REV000001,EMP001387,2024-11-18,Line Manager,Good,71
REV000001,EMP001387,2022-04-05,Line Manager,Poor,39
REV000001,EMP001387,2023-05-21,HR Manager,Good,71
REV000001,EMP001387,2020-10-12,HR Manager,Very Good,88
REV000001,EMP001387,2022-10-02,Line Manager,Very Good,88
REV000001,EMP001387,2022-09-12,HR Manager,Needs Improvement,68
REV000001,EMP001388,2021-03-10,Line Manager,Needs Improvement,50
REV000001,EMP001388,2019-07-27,HR Manager,Good,73
REV000001,EMP001388,2024-09-26,HR Manager,Very Good,84
REV000001,EMP001388,2019-12-18,HR Manager,Good,73
REV000001,EMP001388,2020-05-17,HR Manager,Very Good,89
REV000001,EMP001388,2022-01-07,Line Manager,Needs Improvement,62
REV000001,EMP001388,2025-10-10,Department Head,Good,79
REV000001,EMP001389,2025-08-10,Line Manager,Good,79
REV000001,EMP001389,2024-07-12,Department Head,Needs Improvement,60
REV000001,EMP001389,2020-06-26,Department Head,Excellent,96
REV000001,EMP001389,2024-02-20,Department Head,Good,76
REV000001,EMP001389,2022-06-23,Department Head,Needs Improvement,53
REV000001,EMP001389,2024-04-18,HR Manager,Good,74
REV000001,EMP001389,2024-06-21,Line Manager,Good,79
REV000001,EMP001390,2021-02-15,Line Manager,Very Good,88
REV000001,EMP001390,2022-12-05,Line Manager,Good,70
REV000001,EMP001390,2021-11-15,HR Manager,Needs Improvement,65
REV000001,EMP001390,2020-07-16,Department Head,Poor,37
REV000001,EMP001390,2025-11-13,HR Manager,Good,70
REV000001,EMP001390,2025-05-15,Line Manager,Needs Improvement,69
REV000001,EMP001390,2019-11-01,HR Manager,Excellent,90
REV000001,EMP001391,2021-12-18,HR Manager,Needs Improvement,55
REV000001,EMP001391,2020-09-24,Line Manager,Very Good,81
REV000001,EMP001391,2019-09-24,Department Head,Very Good,82
REV000001,EMP001391,2024-08-11,Department Head,Very Good,83
REV000001,EMP001391,2023-10-09,Line Manager,Good,71
REV000001,EMP001391,2020-08-18,HR Manager,Good,70
REV000001,EMP001391,2024-03-28,Department Head,Poor,44
REV000001,EMP001392,2020-03-16,HR Manager,Needs Improvement,67
REV000001,EMP001392,2022-04-23,HR Manager,Needs Improvement,56
REV000001,EMP001392,2023-11-26,HR Manager,Needs Improvement,55
REV000001,EMP001392,2022-03-25,Department Head,Good,75
REV000001,EMP001392,2025-12-12,Line Manager,Needs Improvement,68
REV000001,EMP001392,2022-09-01,HR Manager,Good,76
REV000001,EMP001392,2020-10-03,Department Head,Needs Improvement,53
REV000001,EMP001393,2024-05-19,Line Manager,Needs Improvement,57
REV000001,EMP001393,2023-05-18,Department Head,Needs Improvement,56
REV000001,EMP001393,2022-12-22,HR Manager,Very Good,88
REV000001,EMP001393,2021-07-04,HR Manager,Good,72
REV000001,EMP001393,2023-12-16,Department Head,Good,79
REV000001,EMP001393,2019-03-23,HR Manager,Very Good,81
REV000001,EMP001393,2021-07-10,HR Manager,Good,72
REV000001,EMP001394,2023-08-08,Line Manager,Excellent,98
REV000001,EMP001394,2021-10-06,Department Head,Needs Improvement,60
REV000001,EMP001394,2020-09-18,HR Manager,Good,75
REV000001,EMP001394,2024-06-05,HR Manager,Good,78
REV000001,EMP001394,2025-07-05,HR Manager,Good,78
REV000001,EMP001394,2025-03-25,Line Manager,Good,72
REV000001,EMP001394,2021-09-25,Line Manager,Good,73
REV000001,EMP001395,2023-02-19,HR Manager,Good,73
REV000001,EMP001395,2025-10-24,HR Manager,Very Good,81
REV000001,EMP001395,2025-06-06,HR Manager,Very Good,83
REV000001,EMP001395,2024-01-27,Department Head,Poor,43
REV000001,EMP001395,2023-07-20,Department Head,Good,72
REV000001,EMP001395,2023-04-26,Line Manager,Good,78
REV000001,EMP001395,2019-06-20,HR Manager,Excellent,90
REV000001,EMP001396,2020-07-01,Department Head,Good,73
REV000001,EMP001396,2023-06-21,Department Head,Good,70
REV000001,EMP001396,2025-08-02,Department Head,Good,72
REV000001,EMP001396,2019-11-27,Department Head,Good,74
REV000001,EMP001396,2023-01-15,HR Manager,Good,73
REV000001,EMP001396,2024-11-05,HR Manager,Poor,46
REV000001,EMP001396,2022-07-13,HR Manager,Good,72
REV000001,EMP001397,2019-10-01,Line Manager,Very Good,84
REV000001,EMP001397,2021-03-15,HR Manager,Good,78
REV000001,EMP001397,2022-01-18,Department Head,Very Good,85
REV000001,EMP001397,2023-02-21,Line Manager,Very Good,87
REV000001,EMP001397,2023-11-09,Line Manager,Very Good,81
REV000001,EMP001397,2024-07-04,HR Manager,Good,75
REV000001,EMP001397,2022-04-08,HR Manager,Good,77
REV000001,EMP001398,2019-06-09,HR Manager,Needs Improvement,68
REV000001,EMP001398,2022-08-06,HR Manager,Very Good,84
REV000001,EMP001398,2024-03-07,HR Manager,Very Good,88
REV000001,EMP001398,2023-10-08,Department Head,Needs Improvement,65
